ID,Budget_y,Genre ID,Genre Name,IMDB ID,Production Company ID,Production Company Name,Release Date,Revenue_y,Runtime,Title_y,MPAA,Running Time,Genres,Title_x,imdb_ids,Domestic Distributor,Domestic Opening,Earliest Release Date,Budget_x,domestic_revenue,international_revenue,worldwide_revenue,Release Year,Merged Budget,Merged Revenue
645272,500,"[14, 12, 35]","['Fantasy', 'Adventure', 'Comedy']",tt2032568,"[124880, 11999]","['Emiliano Romero', 'Universidad del Cine']",9/13/12,600,100,Moles,,1 hr 40 min,Fantasy,Topos (2012),tt2032568,,,,0,0,,,2012,100000,600
78440,0,"[53, 28]","['Thriller', 'Action']",tt2033947,[8967],['action concept'],10/14/11,0,120,Aazaan,,2 hr 5 min,Action Musical Thriller,Aazaan (2011),tt2033947,,,"October 13, 2011 (New Zealand)",0,16476,16476,,2011,100000,16476
137464,0,[18],['Drama'],tt2033952,[],[],5/25/12,0,83,Barrymore,,1 hr 23 min,Drama,Barrymore (2011),tt2033952,,,"August 23, 2012 (Australia)",0,59495,59495,,2012,100000,59495
453320,0,"[10749, 18, 10751]","['Romance', 'Drama', 'Family']",tt2034013,[72138],['Letv'],2/12/12,0,17,Iceberg,,17 min,Drama Family Romance Short,Iceberg (2011),tt2034013,,,"June 15, 2012 (Spain)",0,1701,1701,,2012,100000,1701
89750,900000,[99],['Documentary'],tt2035599,[10473],['ONF | NFB'],9/11/11,25000,97,"Pink Ribbons, Inc.",,1 hr 37 min,Documentary,"Pink Ribbons, Inc. (2011)",tt2035599,First Run,2721,"June 1, 2012 (Domestic)",0,26608,26608,,2011,900000,26608
91679,0,[18],['Drama'],tt2035630,"[10056, 26952, 88152, 17731, 3728]","['Cunningham & Maybach Films', 'Maybach Film Productions', 'Cre Film', 'Freestyle Picture Company', 'Mangusta Productions']",11/9/12,0,103,Starlet,,1 hr 43 min,Drama,Starlet (2012),tt2035630,Music Box Films,15662,"November 9, 2012 (Domestic)",0,88212,58010,146222,2012,100000,88212
122843,0,[35],['Comedy'],tt2035670,"[17010, 17012]","['Squirrel Films', 'Timeless Films']",8/17/12,0,94,The Wedding Video,,1 hr 34 min,Comedy,The Wedding Video (2012),tt2035670,,,"August 17, 2012 (United Kingdom)",0,1827650,1827650,,2012,100000,1827650
94887,0,"[18, 53]","['Drama', 'Thriller']",tt2036376,[19761],['Floren Shieh Productions'],5/17/12,0,87,Girls Against Boys,R,1 hr 33 min,Drama Horror Thriller,Girls Against Boys (2012),tt2036376,Anchor Bay Films,6111,"February 1, 2013 (Domestic)",0,7529,7529,,2012,100000,7529
171721,0,[99],['Documentary'],tt2040398,[],[],3/10/12,0,72,La Camioneta: The Journey of One American School Bus,,1 hr 11 min,Documentary,La Camioneta: The Journey of One American School Bus (2012),tt2040398,Follow Your Nose Films,,"May 31, 2013 (Domestic)",0,18558,18558,,2012,100000,18558
111440,0,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']",tt2040560,[13362],['Preferred Content'],5/25/12,0,89,The Pact,R,1 hr 29 min,Horror Mystery Thriller,The Pact (2012),tt2040560,,,"June 8, 2012 (United Kingdom)",0,5664404,5664404,,2012,100000,5664404
146631,2500000,"[28, 878]","['Action', 'Science Fiction']",tt2040578,"[19181, 19182]","['Hawthorn Productions', 'Hawthorne Productions']",12/15/12,0,101,U.F.O.,R,1 hr 41 min,Comedy Horror Sci-Fi,Alien Uprising (2012),tt2040578,,,"December 14, 2012 (United Kingdom)",0,5848,5848,,2012,2500000,5848
119738,587211,"[35, 10751]","['Comedy', 'Family']",tt2041488,"[79559, 4811]","['Stunts Unlimited', 'Warner Premiere']",8/24/12,587211,94,Thunderstruck,PG,1 hr 34 min,Comedy Family Fantasy Sport,Thunderstruck (2012),tt2041488,Warner Bros.,,"August 24, 2012 (Domestic)",0,587211,587211,,2012,587211,587211
135695,0,[18],['Drama'],tt2042443,[7699],['Palomar'],11/14/12,0,95,Steel,,1 hr 35 min,Drama,Steel (2012),tt2042443,,,"November 15, 2012 (Italy)",0,258114,258114,,2012,100000,258114
72841,0,[99],['Documentary'],tt2043900,[6735],['Participant'],9/9/11,0,105,Last Call at the Oasis,PG-13,1 hr 45 min,Documentary,Last Call at the Oasis (2011),tt2043900,ATO Pictures,8899,"May 4, 2012 (Domestic)",0,42423,42423,,2011,100000,42423
105978,0,"[10402, 99]","['Music', 'Documentary']",tt2043931,[1274],['Clinica Estetico'],6/29/12,0,87,Neil Young Journeys,PG,1 hr 27 min,Documentary Music,Neil Young Journeys (2011),tt2043931,Sony Pictures Classics,12025,"June 29, 2012 (Domestic)",0,215026,6056,221082,2012,100000,215026
84172,0,"[99, 36]","['Documentary', 'History']",tt2048877,[10485],['Drafthouse Films'],10/5/11,0,93,The Ambassador,,1 hr 37 min,Documentary,The Ambassador (2011),tt2048877,Drafthouse Films,13046,"August 29, 2012 (Domestic)",0,28102,28102,,2011,100000,28102
135368,0,"[27, 53]","['Horror', 'Thriller']",tt2050633,[],[],9/28/12,0,97,The Barrens,R,1 hr 34 min,Horror,The Barrens (2012),tt2050633,,,"March 15, 2013 (Türkiye)",0,155339,155339,,2012,100000,155339
73829,0,"[10751, 16]","['Family', 'Animation']",tt2050664,"[46875, 28159]","['Nitrogen Studios Canada', 'HiT Entertainment']",9/6/11,0,60,Thomas & Friends: Day of the Diesels - The Movie,,1 hr,Animation,Thomas & Friends: Day of the Diesels (2011),tt2050664,,,"September 16, 2011 (United Kingdom)",0,220509,220509,,2011,100000,220509
82639,0,[99],['Documentary'],tt2053352,[],[],9/21/12,0,86,Diana Vreeland: The Eye Has to Travel,PG-13,1 hr 26 min,Biography Documentary,Diana Vreeland: The Eye Has to Travel (2011),tt2053352,The Samuel Goldwyn Company,63700,"September 21, 2012 (EMEA, Domestic)",0,1017579,703893,1721472,2012,100000,1017579
111103,0,[99],['Documentary'],tt2055711,[],[],9/4/11,0,87,Photographic Memory,,1 hr 27 min,Documentary,Photographic Memory (2011),tt2055711,First Run,3006,"October 12, 2012 (Domestic)",0,7822,7822,,2011,100000,7822
140120,0,"[36, 99, 18, 10752]","['History', 'Documentary', 'Drama', 'War']",tt2056694,[24416],['Fact Not Fiction Films'],11/2/12,0,0,Shady Lady,,1 hr 30 min,Documentary Drama History War,Shady Lady (2012),tt2056694,,,"November 9, 2012 (United Kingdom)",0,4322,4322,,2012,100000,4322
128124,0,[18],['Drama'],tt2056740,[4908],['First Generation Films'],9/9/12,0,86,The Lesser Blessed,R,1 hr 26 min,Drama,The Lesser Blessed (2012),tt2056740,Monterey Media,,"May 24, 2013 (Domestic)",0,2732,2732,,2012,100000,2732
81514,0,[18],['Drama'],tt2057442,"[8358, 8238]","['Regal Multimedia', 'Regal Entertainment Inc.']",9/14/11,0,125,My Neighbor’s Wife,,2 hr 5 min,Drama,My Neighbor's Wife (2011),tt2057442,,,"September 14, 2011 (Philippines)",0,631793,631793,,2011,100000,631793
78245,0,"[10749, 18]","['Romance', 'Drama']",tt2057445,"[8356, 4676]","['Viva Films', 'Star Cinema – ABS-CBN Film Productions']",9/28/11,0,104,No Other Woman,,1 hr 41 min,Drama Romance Thriller,No Other Woman (2011),tt2057445,,,"September 28, 2011 (Philippines)",0,6522701,6522701,,2011,100000,6522701
110397,0,"[35, 18]","['Comedy', 'Drama']",tt2059244,"[11199, 2700, 856, 591]","['SCOPE Pictures', 'Rectangle Productions', 'Wild Bunch', 'France 3 Cinéma']",12/19/12,0,81,Hand in Hand,,1 hr 21 min,Musical,Hand in Hand (2012),tt2059244,,,"December 19, 2012 (EMEA)",0,2227676,2227676,,2012,100000,2227676
88842,0,[99],['Documentary'],tt2061563,[17183],['Warren Miller Entertainment'],10/27/11,0,0,Like There's No Tomorrow,,1 hr 39 min,Documentary Sport,Like There's No Tomorrow (2011),tt2061563,,,"May 31, 2012 (Australia)",0,119643,119643,,2011,100000,119643
86855,0,[99],['Documentary'],tt2061707,[10134],['Mosolov-P & GSF'],8/27/11,0,86,Ibiza Occident,,1 hr 26 min,Documentary History Music,Ibiza Occident (2011),tt2061707,,,"January 13, 2012 (Austria)",0,7055,7055,,2011,100000,7055
118737,0,"[28, 53]","['Action', 'Thriller']",tt2061712,"[21745, 3349, 21746, 21747]","['Kirlian Pictures', 'Scanner-Rhodes Productions', 'Northstar Ventures', 'Northern Film and Media']",7/20/12,0,95,Interview with a Hitman,,1 hr 36 min,Action Crime Drama Mystery Thriller,Interview with a Hitman (2012),tt2061712,,,"September 27, 2012 (United Arab Emirates)",0,61048,61048,,2012,100000,61048
102596,0,"[99, 10752]","['Documentary', 'War']",tt2062961,[],[],5/18/12,0,0,Follow Me: The Yoni Netanyahu Story,,1 hr 27 min,Documentary,Follow Me: The Yoni Netanyahu Story (2012),tt2062961,International Film Circuit,7882,"May 4, 2012 (Domestic)",0,112679,112679,,2012,100000,112679
97082,0,[99],['Documentary'],tt2062989,[55968],['Submarine'],12/1/11,0,80,Meet the Fokkens,,1 hr 20 min,Biography Documentary,Meet the Fokkens (2011),tt2062989,Kino Lorber,7628,"August 8, 2012 (Domestic)",0,30810,30810,,2011,100000,30810
84342,0,[99],['Documentary'],tt2062996,[4575],['Vivendi Entertainment'],6/15/12,288312,106,Something from Nothing: The Art of Rap,R,1 hr 46 min,Documentary Music,Something from Nothing: The Art of Rap (2012),tt2062996,Indomina Media,150337,"June 15, 2012 (Domestic)",0,288000,45388,333388,2012,100000,288000
84281,0,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",tt2063666,"[4748, 921, 21775, 26197, 7372]","['Oscilloscope', 'Next Wednesday Productions', 'Union Entertainment Group', 'Skyscraper Films', 'Paper Street Films']",9/7/12,354939,95,Hello I Must Be Going,R,1 hr 35 min,Comedy Drama Romance,Hello I Must Be Going (2012),tt2063666,Oscilloscope,23904,"September 7, 2012 (Domestic)",0,106709,248230,354939,2012,100000,106709
84341,500000,"[35, 18]","['Comedy', 'Drama']",tt2063781,[13369],['Super Crispy Entertainment'],1/22/12,376597,85,Smashed,R,1 hr 21 min,Drama,Smashed (2012),tt2063781,Sony Pictures Classics,26943,"October 12, 2012 (Domestic)",0,376597,123128,499725,2012,500000,376597
286247,0,[],[],tt2063819,[],[],11/14/12,0,90,The Olivia Experiment,,1 hr 29 min,Comedy,The Olivia Experiment (2012),tt2063819,Indican Pictures,2754,"August 22, 2014 (Domestic)",0,15122,15122,,2012,100000,15122
142916,0,[99],['Documentary'],tt2064960,[],[],11/17/12,0,80,The Great Flood,,1 hr 20 min,Documentary History Music,The Great Flood (2012),tt2064960,Icarus Films,3596,"January 8, 2014 (Domestic)",0,20694,20694,,2012,100000,20694
96412,0,[99],['Documentary'],tt2065967,[],[],3/16/12,0,76,How to Re-Establish a Vodka Empire,,1 hr 15 min,Documentary History,How to Re-Establish a Vodka Empire (2012),tt2065967,,,"March 16, 2012 (United Kingdom)",0,3226,3226,,2012,100000,3226
105526,0,[18],['Drama'],tt2066176,[39061],['PFM Pictures'],12/14/12,0,97,Any Day Now,R,1 hr 38 min,Drama,Any Day Now (2012),tt2066176,Music Box Films,40489,"December 14, 2012 (Domestic)",0,201395,60352,261747,2012,100000,201395
124158,0,"[10402, 99]","['Music', 'Documentary']",tt2071555,[34573],['Shark Island Productions'],8/12/12,0,95,Paul Kelly: Stories of Me,,1 hr 35 min,Biography Documentary Music,Paul Kelly - Stories of Me (2012),tt2071555,,,"October 18, 2012 (Australia)",0,375661,375661,,2012,100000,375661
103391,0,"[99, 28, 18]","['Documentary', 'Action', 'Drama']",tt2072971,[],[],11/10/11,0,97,Fighting Fear,,1 hr 25 min,Action Documentary Drama,Fighting Fear (2011),tt2072971,,,"November 10, 2011 (Australia)",0,114551,114551,,2011,100000,114551
130936,0,[99],['Documentary'],tt2072987,[2203],['Onyx Films'],9/28/12,0,90,Harvest of Empire,,1 hr 30 min,Documentary History,Harvest of Empire (2012),tt2072987,Onyx Films,,"September 28, 2012 (Domestic)",0,79627,79627,,2012,100000,79627
84309,0,[99],['Documentary'],tt2073029,"[88739, 105171]","['Show of Force', 'Dakota Group']",6/13/12,0,106,Marina Abramović: The Artist Is Present,,1 hr 46 min,Biography Documentary History,Marina Abramovic: The Artist Is Present (2012),tt2073029,Music Box Films,11041,"June 13, 2012 (Domestic)",0,86637,70058,156695,2012,100000,86637
128215,0,[18],['Drama'],tt2073086,"[3745, 9118, 64740]","['Mulmur Feed', 'Samuel Goldwyn Films', 'Mongrel Media']",9/10/12,0,102,Still Mine,PG-13,1 hr 42 min,Drama,Still Mine (2012),tt2073086,The Samuel Goldwyn Company,,"May 3, 2013 (Domestic)",0,1159336,393394,1552730,2012,100000,1159336
92837,0,[99],['Documentary'],tt2073128,"[3447, 2753, 174]","['IMAX', 'MacGillivray Freeman Films', 'Warner Bros. Pictures']",4/20/12,0,40,To the Arctic 3D,G,40 min,Documentary Short,To the Arctic 3D (2012),tt2073128,Warner Bros.,270228,"April 20, 2012 (Domestic)",0,14560838,9134550,23695388,2012,100000,14560838
84319,0,"[35, 16, 18, 10749]","['Comedy', 'Animation', 'Drama', 'Romance']",tt2073520,[116575],['MVMT'],1/30/12,0,95,An Oversimplification of Her Beauty,,1 hr 24 min,Animation Comedy Drama Romance,An Oversimplification of Her Beauty (2012),tt2073520,Variance Films,10055,"April 26, 2013 (Domestic)",0,71906,71906,,2012,100000,71906
189357,0,[18],['Drama'],tt2073681,"[64282, 64283]","['Topiary Productions', 'Sunnyside Films']",10/5/12,0,90,The Last Day of August,,1 hr 30 min,Drama,The Last Day of August (2012),tt2073681,Striped Entertainment,1693,"October 4, 2013 (Domestic)",0,2492,2492,,2012,100000,2492
1137688,0,"[53, 9648]","['Thriller', 'Mystery']",tt2075144,[202526],['Bluefish Films'],2/13/12,22,0,Cove Road,,1 hr 50 min,Drama Horror,Cove Road (2012),tt2075144,,,,0,0,,,2012,100000,22
404944,0,[99],['Documentary'],tt2076164,[],[],10/4/11,0,74,Greetings from the Colony,,1 hr 14 min,Documentary,Bons baisers de la Colonie (2011),tt2076164,,,"May 9, 2012 (Belgium)",0,6664,6664,,2011,100000,6664
148686,0,"[10751, 99, 12, 18]","['Family', 'Documentary', 'Adventure', 'Drama']",tt2076349,[8172],['Atlantic Productions'],10/23/12,0,78,The Penguin King,PG,1 hr 18 min,Adventure Documentary Drama Family,Penguins (2012),tt2076349,,,"January 3, 2013 (Serbia and Montenegro)",0,358864,358864,,2012,100000,358864
84316,0,[18],['Drama'],tt2076897,[],[],1/22/12,0,111,My Brother the Devil,,1 hr 51 min,Crime Drama Romance,My Brother the Devil (2012),tt2076897,Paladin/108 Media,10305,"November 9, 2012 (United Kingdom)",0,44906,87150,132056,2012,100000,44906
84340,0,[35],['Comedy'],tt2077851,[95035],['Sleepwalkers Anonymous'],8/24/12,0,81,Sleepwalk with Me,PG-13,1 hr 21 min,Comedy Drama Romance,Sleepwalk with Me (2012),tt2077851,IFC Films,68801,"August 24, 2012 (Domestic)",0,2266067,2266067,,2012,100000,2266067
76115,0,"[10402, 18, 10749]","['Music', 'Drama', 'Romance']",tt2077886,"[33, 7922]","['Universal Pictures', 'The Really Useful Group']",9/27/11,0,160,The Phantom of the Opera at the Royal Albert Hall,,2 hr 17 min,Drama Musical Romance Thriller,The Phantom of the Opera at the Royal Albert Hall (2011),tt2077886,,,"September 29, 2011 (Netherlands)",0,4451482,4451482,,2011,100000,4451482
103734,0,[99],['Documentary'],tt2079512,[108883],['Storyline Entertainment'],10/12/12,0,80,Herman's House,,1 hr 20 min,Crime Documentary,Herman's House (2012),tt2079512,First Run,3552,"April 19, 2013 (Domestic)",0,4956,4956,,2012,100000,4956
119415,0,[99],['Documentary'],tt2079571,"[264, 17537, 114788]","['Studio Babelsberg', 'Anagram Film', 'Èliseo Entertainment']",10/9/12,0,90,Roman Polanski: A Film Memoir,,1 hr 30 min,Biography Documentary,Roman Polanski: A Film Memoir (2011),tt2079571,,,"May 18, 2012 (Poland)",0,63783,63783,,2012,100000,63783
122959,0,[99],['Documentary'],tt2083141,[],[],11/20/11,0,78,Ballroom Dancer,,1 hr 18 min,Documentary Drama,Ballroom Dancer (2011),tt2083141,,,"January 18, 2013 (United Kingdom)",0,2442,2442,,2011,100000,2442
138376,0,"[28, 53]","['Action', 'Thriller']",tt2083379,[8691],['Vortex Words Pictures'],11/29/12,5750,106,A Dark Truth,R,1 hr 46 min,Action Drama Thriller,A Dark Truth (2012),tt2083379,Magnolia Pictures,630,"January 4, 2013 (Domestic)",0,5750,5750,,2012,100000,5750
87825,60000000,"[18, 10749]","['Drama', 'Romance']",tt2083383,"[171, 174]","['Malpaso Productions', 'Warner Bros. Pictures']",9/21/12,49000000,111,Trouble with the Curve,PG-13,1 hr 51 min,Drama Sport,Trouble with the Curve (2012),tt2083383,Warner Bros.,12162040,"September 21, 2012 (Domestic)",0,35763137,13200000,48963137,2012,60000000,35763137
75757,0,[99],['Documentary'],tt2084773,[],[],10/12/11,0,0,America The Beautiful 2: The Thin Commandments,,1 hr 40 min,Documentary,America the Beautiful 2: The Thin Commandments (2011),tt2084773,Rogers & Cowan/PMK,5599,"October 14, 2011 (Domestic)",0,12366,12366,,2011,100000,12366
152869,0,"[35, 12]","['Comedy', 'Adventure']",tt2085829,[170585],['Mosfilm'],10/18/12,0,100,The Adventurers,,,Comedy,Iskateli priklyucheniy (2012),tt2085829,,,"October 18, 2012 (Russia/CIS)",0,333696,333696,,2012,100000,333696
102867,0,"[10749, 99, 35]","['Romance', 'Documentary', 'Comedy']",tt2085888,[4748],['Oscilloscope'],5/1/12,0,72,Only the Young,,1 hr 12 min,Comedy Documentary Romance,Only the Young (2012),tt2085888,Oscilloscope,1446,"December 7, 2012 (Domestic)",0,15312,15312,,2012,100000,15312
84330,0,[99],['Documentary'],tt2085910,[58674],['Highland Park Classics'],10/26/12,0,102,Room 237,,1 hr 42 min,Documentary,Room 237 (2012),tt2085910,IFC Films,29693,"October 26, 2012 (United Kingdom)",0,296359,71047,367406,2012,100000,296359
182112,111855,[99],['Documentary'],tt2087862,[],[],10/23/11,0,95,Low Definition Control — Malfunctions #0,,1 hr 35 min,Documentary,Low Definition Control - Malfunctions #0 (2011),tt2087862,,,"September 28, 2012 (Austria)",0,5571,5571,,2011,111855,5571
133823,0,[99],['Documentary'],tt2088714,"[39, 20659]","['Docurama', 'Cinedigm']",2/11/12,0,85,Call Me Kuchu,,1 hr 27 min,Documentary,Call Me Kuchu (2012),tt2088714,Cinedigm Entertainment Group,3476,"November 2, 2012 (United Kingdom)",0,9124,2986,12110,2012,100000,9124
193796,0,[99],['Documentary'],tt2089674,[],[],10/9/12,0,92,Elemental,,1 hr 32 min,Documentary News,Elemental (2012),tt2089674,The Film Collaborative,,"May 17, 2013 (Domestic)",0,10358,10358,,2012,100000,10358
139380,0,"[35, 10751]","['Comedy', 'Family']",tt2089750,"[50246, 3870, 27395, 112195]","['Mirrorball Films', 'Premiere Picture', 'Moviehouse Entertainment', 'Media Pro Six']",11/23/12,0,105,Nativity 2: Danger in the Manger!,,1 hr 45 min,Comedy Family,Nativity 2: Danger in the Manger! (2012),tt2089750,,,"November 23, 2012 (United Kingdom)",0,14433981,14433981,,2012,100000,14433981
84177,0,[99],['Documentary'],tt2090463,[10735],['WG Film'],11/19/11,0,90,Big Boys Gone Bananas!*,,1 hr 30 min,Biography Documentary Drama News,Big Boys Gone Bananas!* (2011),tt2090463,,,"September 21, 2012 (United Kingdom)",0,1175,1175,,2011,100000,1175
106049,0,[99],['Documentary'],tt2091398,"[13148, 13149, 13150]","['Silver Lining Film Group', 'Magic Hour Entertainment', 'Naked Edge Films']",4/21/12,0,92,The Revisionaries,,1 hr 32 min,Documentary History News,The Revisionaries (2012),tt2091398,Kino Lorber,2608,"October 5, 2012 (Domestic)",0,22664,22664,,2012,100000,22664
133694,15000000,[18],['Drama'],tt2091473,"[6736, 10146, 29311, 29312, 29313, 6735]","['Imagenation Abu Dhabi FZ', 'Focus Features', 'Media Farm', 'Sunday Night', 'Pearl Street Films', 'Participant']",9/23/12,8138788,106,Promised Land,R,1 hr 46 min,Drama,Promised Land (2012),tt2091473,Focus Features,173915,"December 28, 2012 (Domestic)",0,7597898,3441133,11039031,2012,15000000,7597898
126862,0,[18],['Drama'],tt2091880,"[7217, 6237, 9217]","['See-Saw Films', 'Porchlight Films', 'Pioneer Pictures']",12/12/12,0,84,Dead Europe,,1 hr 24 min,Drama,Dead Europe (2012),tt2091880,,,"December 14, 2012 (United Kingdom)",0,2084,2084,,2012,100000,2084
128248,0,[18],['Drama'],tt2092011,"[3353, 1898]","['Element Pictures', 'Fís Éireann/Screen Ireland']",9/9/12,0,87,What Richard Did,,1 hr 28 min,Drama,What Richard Did (2012),tt2092011,Tribeca Film,,"October 5, 2012 (United Kingdom)",0,2749,485578,488327,2012,100000,2749
133429,0,[99],['Documentary'],tt2093067,[],[],8/3/12,0,0,Bel Borba Aqui,,1 hr 35 min,Biography Documentary,Bel Borba Aqui (2012),tt2093067,Producers Distribution Agency,1869,"October 3, 2012 (Domestic)",0,7426,7426,,2012,100000,7426
84192,0,[99],['Documentary'],tt2093109,[],[],10/5/12,0,100,Escape Fire: The Fight to Rescue American Healthcare,PG-13,1 hr 35 min,Documentary News,Escape Fire: The Fight to Rescue American Healthcare (2012),tt2093109,Roadside Attractions,30953,"October 5, 2012 (Domestic)",0,126238,126238,,2012,100000,126238
309729,0,[18],['Drama'],tt2093269,[],[],9/28/12,0,100,The Prophet's Son,,1 hr 37 min,Drama,The Prophet's Son (2012),tt2093269,Slater Brothers Entertainment,8168,"September 29, 2012 (Domestic)",2750000,16983,16983,,2012,2750000,16983
84326,0,[99],['Documentary'],tt2094920,"[16439, 10943]","['Made in Copenhagen', 'ITVS']",11/19/11,0,85,Putin's Kiss,,1 hr 25 min,Documentary Drama,Putin's Kiss (2011),tt2094920,Kino Lorber,1525,"February 17, 2012 (Domestic)",0,10082,10082,,2011,100000,10082
130267,0,"[53, 28, 80, 18]","['Thriller', 'Action', 'Crime', 'Drama']",tt2095605,"[308, 6626]","['The Weinstein Company', 'Voltage Pictures']",11/4/12,0,90,Seal Team Six: The Raid on Osama Bin Laden,,1 hr 30 min,Action Crime Drama Thriller,Seal Team Six: The Raid on Osama Bin Laden (2012),tt2095605,,,"October 26, 2012 (Mexico)",0,1198120,1198120,,2012,100000,1198120
