,TMDB ID,TMDB Budget,Genre ID,Genre Name,IMDB ID,Production Company ID,Production Company Name,Release Date,TMDB Revenue,Runtime,TMDB Title,MPAA,Running Time,Genres,IMDB Title,Domestic Distributor,Domestic Opening,Earliest Release Date,IMDB Budget,IMDB Domestic Revenue,international_revenue,worldwide_revenue,Release Year,Merged Budget,Merged Revenue
273,70729,0,[99],['Documentary'],tt1351133,[],[],1/26/10,0,84,Dumbstruck,PG,1 hr 25 min,Documentary,Dumbstruck (2010),Truly Indie,981.0,"April 15, 2011 (Domestic)",0,15379,15379.0,,2010,100000,15379
274,28211,14000000,"[18, 53, 9648]","['Drama', 'Thriller', 'Mystery']",tt1352824,"[25886, 694, 2364]","['Outpost Studios', 'StudioCanal', 'The Montecito Picture Company']",2/25/10,13657649,96,Chloe,R,1 hr 36 min,Drama Mystery Thriller,Chloe (2009),Sony Pictures Classics,900688.0,"February 25, 2010 (South Korea)",14000000,3075255,10582394.0,13657649.0,2010,14000000,3075255
275,43939,0,"[10402, 35, 18]","['Music', 'Comedy', 'Drama']",tt1356864,[6071],['They Are Going To Kill Us Productions'],9/10/10,0,107,I'm Still Here,R,1 hr 48 min,Comedy Drama Music,I'm Still Here (2010),Magnolia Pictures,96658.0,"September 10, 2010 (Domestic)",0,408983,217413.0,626396.0,2010,100000,408983
276,58258,0,"[18, 9648, 53]","['Drama', 'Mystery', 'Thriller']",tt1359553,[12410],['Lleju Productions'],6/23/10,0,106,The Chameleon,R,1 hr 46 min,Biography Crime Drama,The Chameleon (2010),,,"June 23, 2010 (France)",0,141816,141816.0,,2010,100000,141816
277,47088,7000000,[35],['Comedy'],tt1361313,"[856, 1785, 787]","['Wild Bunch', 'Likely Story', '3 Arts Entertainment']",8/1/10,453079,108,The Extra Man,R,1 hr 48 min,Comedy,The Extra Man (2010),Magnolia Pictures,18861.0,"July 30, 2010 (Domestic)",0,453377,196249.0,649626.0,2010,7000000,453377
278,100292,0,"[99, 10402]","['Documentary', 'Music']",tt1362518,[],[],11/24/10,0,83,Ain't in It for My Health: A Film About Levon Helm,,1 hr 23 min,Biography Documentary Music,Ain't in It for My Health: A Film About Levon Helm (2010),Kino Lorber,7937.0,"April 19, 2013 (Domestic)",0,113966,113966.0,,2010,100000,113966
279,63154,0,"[28, 12, 18, 9648, 878, 53]","['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",tt1363468,"[95002, 47893]","['Solo Films', 'Surla Films']",10/1/10,0,93,Zenith,,1 hr 33 min,Sci-Fi Thriller,Zenith (2010),Cinema Purgatorio,2347.0,"October 1, 2010 (Domestic)",0,7862,7862.0,,2010,100000,7862
280,54469,10000000,"[18, 10749]","['Drama', 'Romance']",tt1365483,[8532],['1984 Private Defense Contractors'],10/21/10,0,92,Main Street,PG,1 hr 32 min,Drama,Main Street (2010),Magnolia Pictures,1553.0,"May 19, 2011 (Australia)",0,2560,23451.0,26011.0,2010,10000000,2560
281,45595,0,"[18, 36]","['Drama', 'History']",tt1366409,"[2167, 7981, 308, 10400, 2807, 1816, 104, 6301]","['Eran Riklis Productions', 'Pathé', 'The Weinstein Company', 'Eagle Pictures', 'India Take One Productions', 'Grandview Pictures', 'Canal+', 'CinéCinéma']",9/15/10,852336,112,Miral,R,1 hr 52 min,Drama History,Miral (2010),The Weinstein Company,66244.0,"September 3, 2010 (Italy)",0,373420,759423.0,1132843.0,2010,100000,373420
282,45657,10000000,"[27, 9648]","['Horror', 'Mystery']",tt1369706,"[7493, 3870, 5855, 1804, 2147]","['FilmNation Entertainment', 'Premiere Picture', 'A Bigger Boat', 'North by Northwest Entertainment', 'Echo Lake Entertainment']",9/13/10,5343820,88,The Ward,R,1 hr 29 min,Horror Mystery Thriller,The Ward (2010),,,"March 10, 2011 (Malaysia)",0,5343820,5343820.0,,2010,10000000,5343820
283,46138,7200000,"[35, 18, 36]","['Comedy', 'Drama', 'History']",tt1371155,"[5729, 288, 11963, 2395, 9987, 11752, 2452]","['Audley Films LLP', 'BBC Film', 'BMS Finance', 'HanWay Films', 'Lipsync Productions', 'Number 9 Films', 'UK Film Council']",10/1/10,12629471,113,Made in Dagenham,R,1 hr 53 min,Comedy Drama History,Made in Dagenham (2010),Sony Pictures Classics,37563.0,"October 1, 2010 (United Kingdom)",0,1095369,11534102.0,12629471.0,2010,7200000,1095369
284,28987,0,[18],['Drama'],tt1371160,[4885],['Tin House Films'],4/22/10,0,107,The Kid,,1 hr 51 min,Drama,The Kid (2010),,,"August 27, 2010 (Norway)",0,20354,20354.0,,2010,100000,20354
285,71726,0,"[35, 18, 10751]","['Comedy', 'Drama', 'Family']",tt1373406,[],[],4/24/10,54800,85,Snowmen,PG,1 hr 26 min,Comedy Drama Family,Snowmen (2010),Cinedigm Entertainment Group,54333.0,"October 21, 2011 (Domestic)",0,54805,54805.0,,2010,100000,54805
286,27205,160000000,"[28, 878, 12]","['Action', 'Science Fiction', 'Adventure']",tt1375666,"[923, 9996, 174]","['Legendary Pictures', 'Syncopy', 'Warner Bros. Pictures']",7/15/10,825532764,148,Inception,PG-13,2 hr 28 min,Action Adventure Sci-Fi Thriller,Inception (2010),Warner Bros.,62785337.0,"July 15, 2010 (APAC, EMEA)",160000000,292587330,546443300.0,839030630.0,2010,160000000,292587330
287,38365,80000000,[35],['Comedy'],tt1375670,"[5, 7295, 878]","['Columbia Pictures', 'Relativity Media', 'Happy Madison Productions']",6/24/10,271430189,102,Grown Ups,PG-13,1 hr 42 min,Comedy,Grown Ups (2010),Sony Pictures Entertainment (SPE),40506562.0,"June 24, 2010 (EMEA, APAC)",80000000,162001186,109456115.0,271457301.0,2010,80000000,162001186
288,49510,0,"[35, 80]","['Comedy', 'Crime']",tt1376421,[3578],['UGC Distribution'],5/5/10,0,80,Imogène Mc Carthery,,1 hr 22 min,Comedy Crime Mystery,Imogène McCarthery (2010),,,"May 5, 2010 (EMEA)",0,4151851,4151851.0,,2010,100000,4151851
289,46660,6,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",tt1376709,"[17094, 7020]","['Princess Pictures', 'Roadshow Productions']",5/6/10,0,107,I Love You Too,,1 hr 47 min,Comedy,I Love You Too (2010),,,"May 6, 2010 (Australia)",0,1980411,1980411.0,,2010,100000,1980411
290,35221,0,"[35, 18]","['Comedy', 'Drama']",tt1381505,"[80676, 17888, 80675, 62471]","['Pangea Media Group', 'Kjam Media', 'Bridgegate FIlms', 'Horizon Entertainment']",2/14/10,0,93,Father of Invention,PG-13,1 hr 33 min,Comedy Drama,Father of Invention (2010),,,"November 3, 2011 (Russia/CIS)",0,97778,97778.0,,2010,100000,97778
291,80041,0,"[18, 35]","['Drama', 'Comedy']",tt1385633,[5353],['Fastnet Films'],7/10/10,0,101,The Runway,,1 hr 41 min,Comedy,The Runway (2010),,,"June 10, 2011 (United Kingdom)",0,187089,187089.0,,2010,100000,187089
292,23742,30000000,"[28, 35, 80]","['Action', 'Comedy', 'Crime']",tt1385867,[2527],['Marc Platt Productions'],2/26/10,55583804,107,Cop Out,R,1 hr 47 min,Action Comedy Crime,Cop Out (2010),Warner Bros.,18211126.0,"February 26, 2010 (Domestic)",30000000,44875481,10735520.0,55611001.0,2010,30000000,44875481
293,27581,100000000,"[28, 35, 80]","['Action', 'Comedy', 'Crime']",tt1386588,"[5, 4740, 748]","['Columbia Pictures', 'Gary Sanchez Productions', 'Mosaic Media Group']",8/6/10,170432927,107,The Other Guys,PG-13,1 hr 47 min,Action Comedy Crime Thriller,The Other Guys (2010),Sony Pictures Entertainment (SPE),35543162.0,"August 6, 2010 (Domestic)",100000000,119219978,51238944.0,170458922.0,2010,100000000,119219978
294,74471,0,"[27, 28, 53, 878]","['Horror', 'Action', 'Thriller', 'Science Fiction']",tt1386925,[7795],['Indelible Productions'],8/30/10,0,105,The Dead,R,1 hr 45 min,Action Adventure Drama Horror Sci-Fi Thriller,The Dead (2010),,,"September 30, 2011 (United Kingdom)",0,4891,4891.0,,2010,100000,4891
295,33107,0,"[27, 53, 80, 9648]","['Horror', 'Thriller', 'Crime', 'Mystery']",tt1391034,"[51901, 2289, 16839, 49092, 3898, 694]","['Utópica Cine', 'Abandon Pictures', 'Anchor Bay Entertainment', 'Redrum Films', 'Sandbar Pictures', 'StudioCanal']",2/25/10,177182,91,And Soon the Darkness,R,1 hr 31 min,Drama Horror Mystery Thriller,And Soon the Darkness (2010),,,"April 7, 2011 (Portugal)",0,177182,177182.0,,2010,100000,177182
296,52013,0,[99],['Documentary'],tt1391092,[],[],3/12/10,58,83,Marwencol,,1 hr 22 min,Biography Documentary Fantasy,Marwencol (2010),The Cinema Guild,3276.0,"October 8, 2010 (Domestic)",0,112036,112036.0,,2010,100000,112036
297,35688,20000000,"[35, 10749]","['Comedy', 'Romance']",tt1391137,"[35, 3096]","['Lions Gate Films', 'Tyler Perry Studios']",4/2/10,60072596,121,Why Did I Get Married Too?,PG-13,2 hr 1 min,Comedy Drama Romance,Why Did I Get Married Too? (2010),Lions Gate Films,29289537.0,"April 2, 2010 (Domestic)",20000000,60095852,578120.0,60673972.0,2010,20000000,60095852
298,38579,50000000,"[10751, 35]","['Family', 'Comedy']",tt1392197,"[444, 1302, 508, 25]","['Dune Entertainment', 'Davis Entertainment', 'Regency Enterprises', '20th Century Fox']",6/3/10,83761844,87,Marmaduke,PG,1 hr 39 min,Comedy Family,Marmaduke (2010),Twentieth Century Fox,11599661.0,"May 27, 2010 (Argentina)",50000000,33644788,50117056.0,83761844.0,2010,50000000,33644788
299,37234,2000000,[18],['Drama'],tt1393020,"[2422, 2452]","['Prescience Film Fund', 'UK Film Council']",1/8/10,0,115,Sex & Drugs & Rock & Roll,,1 hr 55 min,Biography Drama Music,Sex & Drugs & Rock & Roll (2010),,,"January 8, 2010 (United Kingdom)",0,1038699,1038699.0,,2010,2000000,1038699
300,61527,0,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",tt1394211,"[6847, 6685, 187973]","['Beech Hill Films', 'Film Movement', 'Cerca Trova']",11/12/10,4190,89,Helena from the Wedding,,1 hr 29 min,Comedy Drama,Helena from the Wedding (2010),Film Movement,2692.0,"November 12, 2010 (Domestic)",0,4190,4190.0,,2010,100000,4190
301,42917,0,"[14, 27]","['Fantasy', 'Horror']",tt1396219,"[2446, 5056, 61922]","['Makar Productions', 'Head Gear Films', 'Bankside Films']",12/10/10,0,98,Outcast,R,1 hr 38 min,Horror,Outcast (2010),,,"December 10, 2010 (United Kingdom)",0,179,179.0,,2010,100000,179
302,41179,0,[35],['Comedy'],tt1399677,[62546],['2.4.7. Films'],3/10/10,0,93,The Wedding Cake,,1 hr 33 min,Comedy Romance,Pièce montée (2010),,,"March 10, 2010 (EMEA)",0,4090851,4090851.0,,2010,100000,4090851
303,39013,2000000,"[18, 9648]","['Drama', 'Mystery']",tt1399683,"[10039, 19778, 1615]","['Anonymous Content', ""Winter's Bone Productions"", 'Fortissimo Films']",6/11/10,13831503,101,Winter's Bone,R,1 hr 40 min,Drama Mystery,Winter's Bone (2010),Roadside Attractions,84797.0,"June 11, 2010 (Domestic)",2000000,6531503,7265331.0,13796834.0,2010,2000000,6531503
304,61107,5000000,"[35, 18, 80]","['Comedy', 'Drama', 'Crime']",tt1401607,"[806, 4909, 738, 11576]","['Téléfilm Canada', 'Alcina Pictures', 'Myriad Pictures', 'OMDC']",11/25/10,0,83,The Con Artist,R,1 hr 24 min,Comedy Crime Drama Romance,The Con Artist (2010),,,"April 8, 2011 (Italy)",0,2538,2538.0,,2010,5000000,2538
305,44835,7000000,[18],['Drama'],tt1403177,"[8873, 42325, 8870, 8871, 8869, 49731, 8872, 7507]","['Handsomecharlie Films', 'American Work', 'CatchPlay', 'Corner Store Entertainment', 'The Last Picture Company', 'Dreamagine Entertainment', 'Filmula', 'DRO Entertainment']",1/22/10,449702,106,Hesher,R,1 hr 46 min,Comedy Drama,Hesher (2010),Wrekin Hill Entertainment,126046.0,"May 13, 2011 (Domestic)",7000000,382946,66756.0,449702.0,2010,7000000,382946
306,44264,38000000,"[18, 12, 37]","['Drama', 'Adventure', 'Western']",tt1403865,"[4, 258, 2092, 82819]","['Paramount', 'Scott Rudin Productions', 'Mike Zoss Productions', 'Skydance']",12/22/10,252276927,110,True Grit,PG-13,1 hr 50 min,Drama Western,True Grit (2010),Paramount Pictures,24830443.0,"December 22, 2010 (Domestic)",38000000,171243005,81033922.0,252276927.0,2010,38000000,171243005
307,23169,16000000,"[18, 10749]","['Drama', 'Romance']",tt1403981,[491],['Summit Entertainment'],3/11/10,56032889,113,Remember Me,PG-13,1 hr 53 min,Drama Romance,Remember Me (2010),Summit Entertainment,8089139.0,"February 27, 2010 (Taiwan)",16000000,19068240,36964649.0,56032889.0,2010,16000000,19068240
308,41556,4500000,"[18, 10749]","['Drama', 'Romance']",tt1403988,"[6691, 6692, 6693, 52010, 4, 598, 2224]","['10th Hole Productions', 'Benaroya Pictures', 'Four of a Kind Productions', 'Paramount Famous Productions', 'Paramount', 'Team Todd', 'Plum Pictures']",9/10/10,123820,97,The Romantics,PG-13,1 hr 35 min,Comedy Drama Romance,The Romantics (2010),Four of a Kind Productions,45527.0,"September 10, 2010 (Domestic)",0,106524,84495.0,191019.0,2010,4500000,106524
309,44944,0,[18],['Drama'],tt1405500,[35],['Lions Gate Films'],11/5/10,37000000,134,For Colored Girls,R,2 hr 14 min,Drama,For Colored Girls (2010),Lions Gate Films,19497324.0,"November 5, 2010 (Domestic)",21000000,37729698,252286.0,37981984.0,2010,21000000,37729698
310,82622,0,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",tt1407055,"[18480, 211743]","['Embrem Entertainment', 'Fruit Fly Films']",4/24/10,0,99,Violet Tendencies,,1 hr 39 min,Comedy Drama Romance,Violet Tendencies (2010),Embrem Entertainment,5264.0,"November 5, 2010 (Domestic)",0,13304,13304.0,,2010,100000,13304
311,38093,0,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",tt1407061,"[444, 5677, 43, 53583]","['Dune Entertainment', 'Flavor Unit Entertainment', 'Fox Searchlight Pictures', 'Martin Chase Productions']",5/14/10,21520719,100,Just Wright,PG,1 hr 41 min,Comedy Romance Sport,Just Wright (2010),Fox Searchlight,8284989.0,"May 14, 2010 (Domestic)",0,21540363,44061.0,21584424.0,2010,100000,21540363
312,40720,0,"[53, 18, 28, 80]","['Thriller', 'Drama', 'Action', 'Crime']",tt1407084,"[2394, 9, 66335, 2292, 350]","['Artina Films', 'Gaumont', 'Hannover House', 'Original Media', 'Radar Pictures']",7/30/10,2566717,93,Twelve,R,1 hr 33 min,Action Drama Thriller,Twelve (2010),Hannover House,110238.0,"August 6, 2010 (Domestic)",5000000,183920,2464275.0,2648195.0,2010,5000000,183920
313,39333,0,"[35, 99, 18]","['Comedy', 'Documentary', 'Drama']",tt1407927,[],[],2/10/10,0,86,180° South,,1 hr 25 min,Documentary Drama Sport,180° South (2010),Magnolia Pictures,10269.0,"May 21, 2010 (Domestic)",0,31745,31745.0,,2010,100000,31745
314,62255,6500000,"[28, 18, 53, 12]","['Action', 'Drama', 'Thriller', 'Adventure']",tt1414378,"[668, 7316, 18083]","['T.H.E. Films', 'Phoenix Wiley', 'Eden Films']",5/20/10,0,102,Tracker,R,1 hr 42 min,Action Adventure Drama Western,Tracker (2010),,,"April 29, 2011 (United Kingdom)",0,54437,54437.0,,2010,6500000,54437
315,38303,20000000,"[35, 10749]","['Comedy', 'Romance']",tt1414382,"[5698, 9195, 11837]","['Oops Doughnuts Productions', 'Touchstone Pictures', 'Frontier Pictures']",9/23/10,32054369,105,You Again,PG,1 hr 45 min,Comedy Romance,You Again (2010),Walt Disney Studios Motion Pictures,8407513.0,"September 23, 2010 (EMEA, APAC)",20000000,25702053,6352316.0,32054369.0,2010,20000000,25702053
316,35019,35000000,"[35, 14, 10751]","['Comedy', 'Fantasy', 'Family']",tt1415283,"[1973, 7295, 10163, 694]","['Three Strange Angels', 'Relativity Media', 'Working Title Films', 'StudioCanal']",3/26/10,93251121,109,Nanny McPhee and the Big Bang,PG,1 hr 49 min,Comedy Family Fantasy War,Nanny McPhee Returns (2010),Universal Pictures,8407685.0,"March 25, 2010 (Netherlands)",35000000,29011215,64239906.0,93251121.0,2010,35000000,29011215
317,270059,0,[],[],tt1415894,[],[],3/12/10,0,90,Rock Marí,,1 hr 30 min,Adventure,Rock Marí (2010),,,"March 12, 2010 (Mexico)",0,315909,315909.0,,2010,100000,315909
318,87170,0,[18],['Drama'],tt1417054,[],[],9/2/10,0,86,The Odd One Out,,1 hr 27 min,Drama,The Odd One Out (2010),,,"September 15, 2010 (Belgium)",0,2666,2666.0,,2010,100000,2666
319,43418,7347125,"[18, 36, 10752]","['Drama', 'History', 'War']",tt1418646,"[25463, 25467, 7584, 4024, 418]","['The Silence Productions', 'Lucky Country Productions', 'Screen Australia', 'Pacific Film and Television Commission', 'New South Wales Film & Television Office']",4/15/10,0,122,Beneath Hill 60,R,2 hr 2 min,Drama History War,Beneath Hill 60 (2010),,,"April 15, 2010 (Australia)",0,3440939,3440939.0,,2010,7347125,3440939
320,67198,0,"[18, 10749]","['Drama', 'Romance']",tt1421048,[5388],['Sony Pictures Home Entertainment'],2/6/10,0,105,Bloodworth,R,1 hr 45 min,Drama Romance,Bloodworth (2010),The Samuel Goldwyn Company,9612.0,"May 20, 2011 (Domestic)",0,12971,12971.0,,2010,100000,12971
321,39210,8000000,[18],['Drama'],tt1421051,"[70, 10146, 1780, 7981, 6246]","['American Zoetrope', 'Focus Features', 'TFC', 'Pathé', 'Medusa Film']",9/3/10,14788642,98,Somewhere,R,1 hr 37 min,Comedy Drama Romance,Somewhere (2010),Focus Features,119086.0,"September 3, 2010 (Italy)",7000000,1785645,13002997.0,14788642.0,2010,7000000,1785645
322,43920,0,[18],['Drama'],tt1422020,"[309, 806, 1784, 7641, 819, 310, 104, 91015]","['Angoa-Agicoa', 'Téléfilm Canada', 'Partizan', 'Grana Productions', 'Mars Films', 'CNC', 'Canal+', 'Kourtrajmé']",4/24/10,430041,91,Dog Pound,,1 hr 31 min,Crime Drama,Dog Pound (2010),,,"June 23, 2010 (France)",0,465725,465725.0,,2010,100000,465725
323,93223,0,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",tt1423593,[],[],10/1/10,0,90,The Imperialists Are Still Alive!,,1 hr 30 min,Drama,The Imperialists Are Still Alive! (2010),IFC Films,2832.0,"April 15, 2011 (Domestic)",0,5874,5874.0,,2010,100000,5874
324,46829,30000000,"[35, 18]","['Comedy', 'Drama']",tt1423894,"[805, 2441, 46381, 806, 20162, 11550, 2743, 58]","['Serendipity Point Films', 'Fandango', 'Essential Entertainment', 'Téléfilm Canada', 'Lyla Films', 'Corus Entertainment', 'Astral Media', 'Sony Pictures Classics']",10/26/10,8454301,134,Barney's Version,R,2 hr 14 min,Comedy Drama,Barney's Version (2010),Sony Pictures Classics,65241.0,"January 14, 2011 (EMEA, Domestic)",30000000,4439201,7667720.0,12106921.0,2010,30000000,4439201
325,44113,22000000,"[18, 53]","['Drama', 'Thriller']",tt1423995,"[6572, 6573, 21856, 1020]","['Stone Productions', 'Mimran Schur Pictures', 'Holly Wiersma Productions', 'Millennium Media']",10/7/10,9479718,105,Stone,R,1 hr 45 min,Action Drama Mystery Thriller,Stone (2010),Overture Films,75766.0,"October 7, 2010 (Greece)",22000000,1810078,8490338.0,10300416.0,2010,22000000,1810078
326,42171,0,"[35, 18]","['Comedy', 'Drama']",tt1424003,"[25953, 64890, 64891]","['The Salt Company International', 'Slingshot Productions', 'Ombadsman']",2/18/10,0,105,The Infidel,,1 hr 45 min,Comedy Drama,The Infidel (2010),,,"April 9, 2010 (United Kingdom)",0,2817080,2817080.0,,2010,100000,2817080
327,34851,40000000,"[878, 28, 53]","['Science Fiction', 'Action', 'Thriller']",tt1424381,"[1302, 25, 444, 10807]","['Davis Entertainment', '20th Century Fox', 'Dune Entertainment', 'Troublemaker Studios']",7/3/10,127233108,107,Predators,R,1 hr 47 min,Action Adventure Fantasy Sci-Fi Thriller,Predators (2010),Twentieth Century Fox,24760882.0,"July 7, 2010 (Indonesia)",40000000,52000688,75232420.0,127233108.0,2010,40000000,52000688
328,58496,0,"[99, 36]","['Documentary', 'History']",tt1424432,"[33, 694, 10163, 3080]","['Universal Pictures', 'StudioCanal', 'Working Title Films', 'Midfield Films']",10/7/10,8212430,106,Senna,PG-13,1 hr 46 min,Biography Documentary Sport,Senna (2010),Producers Distribution Agency,73497.0,"October 8, 2010 (Japan)",0,1612430,8585231.0,10197661.0,2010,100000,1612430
329,51764,0,"[35, 10749]","['Comedy', 'Romance']",tt1426320,[141138],['TLA Releasing'],6/8/10,5980,103,BearCity,,1 hr 44 min,Comedy Romance,BearCity (2010),TLA Releasing,5980.0,"October 22, 2010 (Domestic)",0,6000,6000.0,,2010,100000,6000
330,171769,0,[18],['Drama'],tt1426328,"[1172, 39046]","['Hyde Park Films', 'Essen Communications']",11/20/10,0,132,Leonie,PG-13,1 hr 42 min,Biography Drama,Leonie (2010),,,"November 20, 2010 (Japan)",0,53692,1403059.0,1456751.0,2010,100000,53692
331,57393,0,"[18, 28, 35]","['Drama', 'Action', 'Comedy']",tt1429313,"[6834, 6833, 117799]","['Out of Africa Entertainment', 'Footprint Films', 'Link Media']",10/22/10,0,88,Africa United,,1 hr 28 min,Adventure Comedy Drama,Africa United (2010),,,"October 22, 2010 (United Kingdom)",0,1207592,1207592.0,,2010,100000,1207592
332,69794,0,"[53, 80]","['Thriller', 'Crime']",tt1429392,"[24195, 53568]","['Resolute Films and Entertainment', '3 Legged Dog Films']",9/14/10,0,75,Small Town Murder Songs,R,1 hr 15 min,Crime Drama Thriller,Small Town Murder Songs (2010),Monterey Media,2810.0,"June 3, 2011 (Domestic)",0,31133,31133.0,,2010,100000,31133
333,44009,8000000,"[18, 35]","['Drama', 'Comedy']",tt1431181,"[10100, 6705, 10146, 2452, 1270, 187323, 58]","['Thin Man Films', 'Film4 Productions', 'Focus Features', 'UK Film Council', 'National Lottery', 'Simon Channing Production', 'Sony Pictures Classics']",11/5/10,18124262,129,Another Year,PG-13,2 hr 9 min,Comedy Drama,Another Year (2010),Sony Pictures Classics,111869.0,"November 5, 2010 (United Kingdom)",8000000,3205706,16517060.0,19722766.0,2010,8000000,3205706
334,53910,0,[99],['Documentary'],tt1433099,[],[],3/26/10,0,88,Dancing Across Borders,,1 hr 28 min,Documentary,Dancing Across Borders (2010),First Run,5204.0,"March 26, 2010 (Domestic)",0,66166,66166.0,,2010,100000,66166
335,41283,24000000,"[80, 18, 28, 53]","['Crime', 'Drama', 'Action', 'Thriller']",tt1433108,"[97, 3356]","['Castle Rock Entertainment', 'State Street Pictures']",11/23/10,23081726,98,Faster,R,1 hr 38 min,Action Crime Drama Thriller,Faster (2010),CBS Films,8523153.0,"November 24, 2010 (Domestic)",24000000,23240020,12386938.0,35626958.0,2010,24000000,23240020
