id,name,known_for_dept,popularity
11703,Kerry Washington,Acting,20.74
59568,Fredro Starr,Acting,3.82
36068,Bianca Lawson,Acting,6.361
59569,Vince Green,Acting,4.039
59570,Garland Whitt,Acting,1.855
59571,Elisabeth Oas,Acting,2.153
59572,Artel Great,Acting,0.652
59573,Cory Stewart,Acting,1.4
59574,Jennifer Anglin,Acting,1.244
59575,Dorothy Martin,Acting,0.6
59576,Kim Tlusty,Acting,0.6
59577,Felicia Fields,Acting,0.6
59578,Ora Jones,Acting,0.993
59579,Tab Baker,Acting,2.838
59580,Kevin Reid,Acting,0.6
59581,Andrew Rothenberg,Acting,2.394
59582,Mekdes Bruk,Acting,0.6
97802,Jerod Howard,Acting,0.634
1044918,Maia Wilkins,Acting,0.608
99222,Ellie Weingardt,Acting,0.699
157031,Karimah Westbrook,Acting,1.619
52038,Thomas Carter,Directing,6.39
2032499,John Sebastian Pilakui,Acting,0.6
2032500,Nathan Daniels,Acting,0.6
2032501,Sean Mununggurr,Acting,0.6
12536,Jack Thompson,Acting,7.742
1542102,Stephen Johnson,Directing,1.117
1052923,Josh Kornbluth,Acting,0.631
100824,Keith Warren,Acting,0.6
1052929,Sarah Overman,Acting,0.6
1052925,Helen Shumaker,Acting,0.6
116913,Amy Resnick,Acting,0.86
1052927,Brian Thorstenson,Acting,0.98
1069831,Joanne Evangelista,Acting,0.98
548090,Joe Bellan,Acting,3.022
1069833,Michael X. Sommers,Acting,3.263
194646,Jodean Lawrence,Acting,1.4
1052930,Jacob Kornbluth,Directing,0.6
5823,Julie Andrews,Acting,10.342
115730,Patrick John Flueger,Acting,15.34
16855,Mandy Moore,Acting,13.087
6692,Caroline Goodall,Acting,9.677
17242,Robert Schwartzman,Acting,3.169
12901,Erik von Detten,Acting,6.73
33836,Sean O'Bryan,Acting,6.031
303542,Kathleen Marshall,Acting,3.942
75333,Mindy Burbano,Acting,1.621
1464357,Kimleigh Smith,Acting,2.164
1523044,Elizabeth Gudenrath,Acting,0.728
149213,Bianca Lopez,Acting,2.132
568659,Tamara Levinson,Acting,0.6
62737,Lenore Thomas,Acting,0.833
168249,Erik Bragg,Acting,2.365
1708672,Meredith Shevory,Acting,0.6
1526177,Anita Marie Curran,Acting,0.6
1708675,Cassie Rowell,Acting,1.4
1708678,Joe Unitas,Acting,0.6
12223,Joel McCrary,Acting,3.037
1274512,Clare Sera,Writing,0.618
1708683,Darwood Chung,Acting,0.6
1708684,Julie Paris,Acting,2.042
1708688,Jeff Michalski,Acting,2.085
1708689,Erin O'Reilly,Acting,0.728
549087,Steve Restivo,Acting,1.4
1708713,Brigitta Lauren,Acting,0.6
13451,Jane Morris,Acting,1.851
999716,Gary Combs,Crew,1.113
83056,Marvin Braverman,Acting,1.175
1708724,Allan Kent,Acting,1.286
140252,Robert Glaudini,Acting,1.4
101266,Bill Ferrell,Acting,1.838
106056,Joe Ross,Acting,0.6
177205,Charles Guardino,Acting,0.743
1708777,Sparrow Heatley,Acting,1.035
1708778,Gwenda Perez,Acting,1.577
1424545,Barbara Marshall,Crew,1.778
1229463,Sam Denoff,Production,1.158
8189,Tracy Reiner,Acting,1.568
1708790,Daru Kawalkowski,Acting,0.645
1708794,Diane Frazen,Acting,0.67
32125,Stanley Frazen,Editing,1.904
1709144,Barbara Nabozny,Acting,0.6
1709148,Ira Glick,Acting,0.624
1709149,Sol Rosenthal,Acting,0.61
83053,Hope Alexander-Willis,Acting,1.343
225804,Joe Allen Price,Acting,1.035
196286,Willie Brown,Acting,1.659
31471,Patrick Richwood,Acting,3.822
1709163,Terry Brown,Acting,0.6
1709164,James Brown Orleans,Acting,0.6
1709166,Rob Zylowski,Acting,0.6
1542807,Sunny Hawks,Acting,1.052
1214463,Kathy Garver,Acting,2.183
222719,Erika Young,Acting,0.654
166654,Ethan Sandler,Acting,2.161
159940,Shan Elliot,Acting,1.165
1660185,Trey Carter,Acting,0.98
1709176,Bud Markowitz,Acting,0.728
1215608,Mark Thompson,Acting,1.426
1229767,Brian Phelps,Acting,1.838
1709182,Lily Marshall-Fricker,Acting,0.6
32291,Sandra Taylor,Acting,7.972
210311,Tom Hines,Acting,0.6
35241,Nicholle Tom,Acting,11.034
1709197,Patrick Noonan,Acting,1.454
552470,Ali Gage,Acting,1.625
101072,John Moran,Acting,0.6
1709208,Tanya DiFrancesco,Acting,0.6
95469,Shannon Wilcox,Acting,3.08
1709209,Tonje Larsgard,Acting,0.6
175588,Rueben Grundy,Acting,1.192
79075,Gwen Holloway,Acting,0.768
1709210,Lori Sigrist,Acting,0.6
1709211,Terri Sigrist,Acting,0.652
928579,Andy Arness,Acting,2.078
80224,Ned Brower,Acting,1.431
1786598,Jodi Essex,Acting,0.6
84792,Barry Ratcliffe,Acting,1.871
1300519,Terry Wayne,Acting,0.652
1709183,Charlotte Marshall-Fricker,Acting,0.6
1201,Garry Marshall,Acting,5.844
60023,Joe Viterelli,Acting,6.206
1214398,Rene Kirby,Acting,1.553
283444,Tony Robbins,Acting,2.606
78837,Brooke Burns,Acting,6.689
3461587,Joshua 'Li'iBoy' Shintani,Acting,0.6
61409,Laura Kightlinger,Acting,4.725
3461593,Jill Christine Fitzgerald,Acting,0.6
1580200,Fawn Irish,Acting,0.627
1853212,Brian Mone,Acting,1.065
87136,Don Gavin,Acting,2.698
3461596,Leslie DeAntonio,Acting,0.6
1281320,Caryl Lippman West,Acting,0.6
2594074,Brianna Gardner,Acting,0.652
2008826,Mariann Neary,Acting,0.6
64237,Sascha Knopf,Acting,1.727
980684,Mary Wigmore,Directing,1.4
160044,Darius Rucker,Acting,0.749
3461597,John Dennis,Acting,0.6
2334542,Manon von Gerkan,Acting,0.6
87133,Lyndon Byers,Acting,0.741
1016013,Sara Stout,Acting,0.6
2773378,Lisa Brounstein,Acting,1.329
77076,Michael Corrente,Directing,1.51
1230165,Ron Darling,Acting,1.704
3461599,Anne E. Hodgson,Acting,0.6
3461600,Kelly McRorie,Acting,0.648
3461601,Dean R. Palozej,Acting,0.6
3461603,Dede Kinerk,Acting,0.6
1678170,David A. Kipper,Acting,0.6
173810,Sayed Badreya,Acting,1.202
2829744,David Getz,Acting,0.84
3461604,Jesse Peter,Acting,0.6
3461608,Robby Johns,Acting,0.6
2008837,Tiffany Burke,Acting,0.6
1853171,Hillary Matthews,Acting,3.966
237737,Nicholas Theodore Nemeth,Acting,2.85
62592,Stacy Fuson,Acting,1.456
10730,Rowan Atkinson,Acting,11.586
206202,Lanei Chapman,Acting,3.043
13922,Seth Green,Acting,18.11
4201,Wayne Knight,Acting,12.569
11074,Kathy Najimy,Acting,7.075
58381,Vince Vieluf,Acting,9.115
49815,Silas Weir Mitchell,Acting,11.933
8534,Kathy Bates,Acting,19.564
119759,Brandy Ledford,Acting,9.652
174838,Gloria Allred,Acting,0.872
13023,Colleen Camp,Acting,27.001
81689,Lucy Lee Flippin,Acting,7.731
2792823,Carrie Diamond,Acting,0.6
1502780,Douglas Haase,Acting,0.6
1242605,Chris Myers,Acting,1.884
1214978,Kevin Frazier,Acting,0.727
1615446,Renee Lee,Acting,1.048
1017324,Corinna Harney,Acting,4.374
2792832,Jane C. Walsh,Acting,0.6
46907,Jillian Marie Hubert,Acting,1.943
1236962,Brody Smith,Acting,1.495
1221137,Andrew Kavovit,Acting,3.988
2792835,Mallory Sandler,Acting,0.857
1561879,Martin Evans,Acting,1.805
172843,L. Harvey Gold,Acting,0.807
1098450,David LeReaney,Acting,1.528
172934,Andy Maton,Acting,2.247
153789,Manoj Sood,Acting,2.046
2792840,Phillip Tsui,Acting,0.6
1218929,Allan Lysell,Acting,2.074
1672667,Joel Hurt Jones,Acting,0.657
173704,Catherine Schreiber,Acting,0.614
2792841,Daryl Sullivan,Acting,0.6
1818150,Kevin Rothery,Acting,0.6
2792842,Jake Bendel,Acting,0.6
585512,Guy Cohen,Acting,0.766
1932923,Susan Breslau,Acting,0.841
2792844,Steven Tingle,Acting,0.6
191857,Jared Van Snellenberg,Acting,3.321
130625,Paul Hayes,Acting,0.702
119760,Anaya Farrell,Acting,0.995
2451835,Peggy Jo Jacobs,Acting,1.662
1741441,Linda Kerns,Acting,1.484
2792855,Christine MacInnis,Acting,0.6
167212,Deborah Theaker,Acting,1.548
1979164,Christopher Peterson,Acting,0.6
2772955,Roxanne Wong,Acting,0.6
1932918,Charlotte Zucker,Acting,1.555
2097105,Kate Zucker,Production,0.702
2792858,Bob Zucker,Acting,0.98
1235391,Deryl Hayes,Acting,0.885
2792861,Joanne Resnick,Acting,1.4
16643,Gene LeBell,Acting,3.532
170123,David Powledge,Acting,4.114
1392686,Mike Garibaldi,Acting,0.6
51977,Rick Cramer,Acting,1.363
2792865,Junior Ray,Acting,0.6
1816,Marty Antonini,Acting,3.167
2792866,Tyler Gauthier,Acting,0.6
2792867,Matthew Gauthier,Acting,1.052
1533825,Tristin Leffler,Acting,4.941
2792869,Shannon Anderson,Acting,0.6
2792870,Gillian Skupa,Acting,0.6
117430,Brian Stollery,Acting,0.98
1509425,Greg Camp,Sound,1.384
1219295,Steve Harwell,Acting,1.562
2792871,Paul De Lisle,Acting,1.02
2792872,Marc Cervantes,Acting,0.6
2792873,Michael Klooster,Acting,0.6
2422740,Michael Urbano,Acting,0.665
2792875,Jennifer Rugamas,Acting,0.6
2792876,Mason Jones,Acting,0.6
1907255,Carolyn Anderson,Crew,2.76
2325902,Bonnie Joy Ashley,Acting,0.694
1341024,Julie Boucher,Acting,0.6
1453212,Lisa Buckley,Acting,0.613
1368533,Yvette Dudley-Neuman,Acting,1.4
63942,Julie Michaels,Acting,10.051
1960832,Karen Ryan,Acting,1.4
1238598,Kyla Mary Wise Halliday,Acting,3.173
3415,Jerry Zucker,Production,2.912
955,Penélope Cruz,Acting,25.835
18616,David Morrissey,Acting,9.692
18847,Irene Papas,Acting,4.688
18848,Gerasimos Skiadaresis,Acting,2.231
18849,Aspasia Kralli,Acting,0.6
18850,Mihalis Giannatos,Acting,3.324
18851,Dimitris Kamberidis,Acting,4.614
18852,Pietro Sarubbi,Acting,1.804
18853,Viki Maragaki,Acting,0.6
3610072,Joanna-Daria Adraktas,Acting,0.6
3610074,Ira Tavlaridis,Acting,0.6
231409,Katerina Didaskalou,Acting,2.895
2138407,Nikos Karathanos,Acting,0.6
1035818,Antonis Antoniou,Acting,1.501
1132935,Giorgos Kotanidis,Acting,0.626
1184200,Tasos Palatzidis,Acting,0.873
1418981,Kostas Filippoglou,Acting,0.828
3610082,Froso Korrou,Acting,0.6
3610081,Maria-Louisa Papadopoulou,Acting,0.6
3610083,Dina Kafterani,Acting,0.6
3610084,Vlassis Zotis,Acting,0.6
17588,Panos Thanassoulis,Acting,0.99
3610094,Alexia Bouloukou,Acting,0.6
3610097,Babis Artelaris,Acting,0.6
2975068,Gerasimos Typaldos Iakovatos,Acting,0.6
3610100,Nikos Kalogiratos,Acting,0.6
3610102,Dionysis Karlis,Acting,0.6
3610104,Pavlos Lalis,Acting,0.6
3610105,Angelos Liberatos,Acting,0.6
3610108,Panagis Polichronatos,Acting,0.6
3380570,Hristos Ragas,Acting,0.6
3610112,Dimitris Vandoros,Acting,0.6
3610113,Gerasimos Xidias,Acting,0.6
3030971,Dimitris Dimoulas,Acting,0.6
3610114,Pantelis Filipatos,Acting,0.6
3610116,Ilias Theofilatos,Acting,0.6
3610118,Makis Filipatos,Acting,0.6
234862,Piero Maggiò,Acting,1.286
26669,Vincent Riotta,Acting,4.663
32562,Roberto Citran,Acting,2.039
3610125,Federico Fioresi,Acting,0.6
3610127,Sandro Stefanini,Acting,0.6
9243,Francesco Guzzo,Acting,2.548
2508945,Germano Di Mattia,Acting,0.6
76923,Simone Spinazzè,Acting,1.539
126988,Sergio Albelli,Acting,3.846
2627617,Davide Quatraro,Acting,0.6
27201,Paco Reconti,Acting,2.802
1883942,Nuccio Siano,Acting,2.311
147140,Salvatore Lazzaro,Acting,2.732
3526361,Alessandro Repossi,Acting,0.6
27427,Massimiliano Pazzaglia,Acting,2.044
2789105,Tim Hardy,Acting,0.601
927782,Francesco Cabras,Acting,0.775
3610137,Nunzio Lombardo,Acting,0.6
3610138,Irini Eleftheriou,Acting,0.6
3610139,Sofia Yannioti,Acting,0.6
2423986,Marina Corelli,Acting,0.6
1394205,Evi Tzortzi,Acting,0.6
3610140,Leticia Moustaki,Acting,0.6
2915177,Angeliki Lampri,Acting,2.083
3610141,Maria Philipakopoulou,Acting,0.6
3610142,Irene Christidi,Acting,0.6
3610155,Giovanni Parricelli,Acting,0.6
3610157,Martin Robertson,Acting,0.6
2769530,Ben Gant,Acting,0.6
3058047,Paul Spong,Acting,0.6
2017391,Eddie Hession,Sound,0.608
1203689,Mike Pickering,Sound,1.094
2010781,Oren Marshall,Sound,0.6
1683027,Till Bahlmann,Acting,1.38
1225386,Renny Krupinski,Acting,0.913
347513,Aimilios Heilakis,Acting,1.166
18844,John Madden,Directing,2.136
16743,Arnold Vosloo,Acting,10.923
18041,Oded Fehr,Acting,9.617
18920,Patricia Velásquez,Acting,10.66
18919,Freddie Boath,Acting,3.691
2629,Alun Armstrong,Acting,13.145
18918,Dwayne Johnson,Acting,27.175
31164,Adewale Akinnuoye-Agbaje,Acting,7.878
1010264,Joe Dixon,Acting,2.974
27678,Tom Fisher,Acting,3.64
25808,Aharon Ipalé,Acting,1.055
178631,Quill Roberts,Acting,0.6
120886,Donna Air,Acting,2.464
1077874,Trevor Lovell,Acting,0.651
1406241,Brian Best,Sound,0.6
1385097,Sean Cronin,Acting,1.18
40740,Rocky Taylor,Crew,0.951
2195057,Rene Costa,Acting,1.216
2010589,Salem Hanna,Acting,0.84
544738,Max Cavalera,Acting,0.84
7775,Stephen Sommers,Writing,3.987
19655,James D'Arcy,Acting,21.374
11277,Natasha Wightman,Acting,3.607
201871,Charlotte Weston,Acting,1.26
15498,Liam Cunningham,Acting,16.793
41236,Ron Moody,Acting,2.93
2246,Earl Cameron,Acting,1.277
2407649,Diran Meghreblian,Acting,0.6
121546,Manuel Cauchi,Acting,3.664
36666,Pip Torrens,Acting,5.251
2407650,Chris Rogers,Acting,0.6
1226434,Mark Heenehan,Acting,2.002
1953499,Jean-Marc Perret,Acting,0.77
649,Vernon Dobtcheff,Acting,7.869
27649,Joseph Long,Acting,3.612
932819,Sidney Kean,Acting,1.4
30431,Heathcote Williams,Acting,3.966
133210,Stuart Urban,Writing,1.651
149010,Orlando Brown,Acting,6.032
51392,Justin Berfield,Acting,8.773
166944,Jonathan Osser,Acting,1.715
77079,Cory Hodges,Acting,0.6
156940,Kyle Sullivan,Acting,3.053
66527,Martin Spanjers,Acting,1.721
155937,Bryan Matsuura,Acting,0.6
143330,Adam Lamberg,Acting,6.282
1131549,Nick Albert,Camera,0.84
1131550,Zachary Spound,Acting,0.6
62122,Romeo Miller,Acting,3.231
1131551,Maximilian Kesmodel,Acting,0.98
159483,Christian Boewe,Acting,1.38
112086,Marcus Toji,Acting,2.938
981033,E.J. De la Pena,Acting,1.37
179557,Ashly Holloway,Acting,1.526
1131552,Alexandra Kaplan,Acting,0.6
80352,Noel Fisher,Acting,24.738
1423420,Nicholas King,Acting,1.652
62036,Robert Carradine,Acting,9.111
155465,Clifton Davis,Acting,3.23
49916,Veronica Alicino,Acting,1.542
181110,Brooke Anne Smith,Acting,3.363
1044949,Chely Wright,Acting,0.6
19190,Dennis Haskins,Acting,2.446
1394349,Teddy Lane Jr.,Acting,1.291
166559,Countess Vaughn,Acting,0.696
16832,Tony Hawk,Acting,4.133
2005240,Hopsin,Acting,0.6
2100932,Jordan Mahome,Acting,0.6
2100933,Myra,Acting,0.6
166055,Sarah Rush,Acting,4.383
86192,Chelsea Bond,Acting,1.4
1332248,Maximillian Kesmodel,Acting,2.099
1211946,P.J. Byrne,Acting,7.605
49903,Tim Hill,Directing,2.861
17778,Charlotte Bradley,Acting,1.544
56778,Stuart Townsend,Acting,11.663
143864,Alan Maher,Production,0.6
107682,Tommy Tiernan,Acting,2.895
147054,Brendan Dempsey,Acting,1.693
585008,Cathleen Bradley,Acting,0.6
89393,Rosaleen Linehan,Acting,1.4
81057,Kathy Downes,Acting,0.614
1523892,Donal Beecher,Acting,0.6
1654994,Roger Gregg,Acting,0.6
1207066,Stewart Roche,Acting,0.6
1207067,Aoife Maloney,Acting,1.4
1159568,Paul Cotrulia,Directing,0.6
1380314,Gerard Stembridge,Writing,1.016
55591,Tygh Runyan,Acting,3.424
61541,Yee Jee Tso,Acting,1.576
61542,Nate Dushku,Acting,1.621
61540,Douglas McFerran,Acting,2.121
61543,Scott Bellis,Acting,3.01
11832,Jonathon Young,Acting,2.291
61545,Rick Worthy,Acting,5.931
61546,Ian Robison,Acting,4.729
61544,David Lovgren,Acting,1.658
61548,Ed Beechner,Acting,1.265
61547,Linda Ko,Acting,4.099
1215405,Dayna Devon,Acting,2.447
2038206,Elizabeth Carol Savenkoff,Acting,2.782
1234363,Helena Yea,Acting,2.97
1489202,Justin Sain,Acting,0.604
1230252,Peter Howitt,Acting,5.944
593,Joanna Cassidy,Acting,12.256
12371,Richard Cetrone,Acting,3.397
49958,Rosemary Forsyth,Acting,3.551
62031,Liam Waite,Acting,3.186
7853,Rodney A. Grant,Acting,11.179
57991,Wanda De Jesus,Acting,5.938
6916,Peter Jason,Acting,6.649
62033,Doug McGrath,Acting,3.647
62034,Rick Edelstein,Acting,1.084
16937,Rex Linn,Acting,11.166
62035,Michael Krawic,Acting,2.005
106728,Marjean Holden,Acting,5.793
159720,Matt Nolan,Acting,3.06
87416,Charlotte Cornwell,Acting,2.274
96753,Danielle Burgio,Acting,3.323
2642846,Lena Milan,Acting,0.6
1368878,Damon Caro,Crew,1.844
6446,Christopher Allen Nelson,Acting,4.521
11770,John Carpenter,Directing,8.677
57674,Alexa PenaVega,Acting,11.857
57675,Daryl Sabara,Acting,10.254
3131,Antonio Banderas,Acting,36.607
17832,Carla Gugino,Acting,34.354
10742,Teri Hatcher,Acting,19.67
418,Robert Patrick,Acting,16.328
46433,Dick Clark,Acting,2.056
11159,Cheech Marin,Acting,11.137
17403,Mike Judge,Acting,11.118
3113,Guillermo Navarro,Camera,4.145
96007,Johnny Reno,Acting,1.841
1189737,Shannon Shea,Crew,0.859
2055162,Kara Slack,Acting,0.6
23285,Jeffrey J. Dashnaw,Crew,4.656
1546564,Norman Cabrera,Crew,1.265
948134,Trant Batey,Acting,0.6
2294,Robert Rodriguez,Directing,8.699
6856,Kurt Russell,Acting,28.867
1197519,Delaina Mitchell,Acting,2.115
2114466,Oona Hart,Acting,0.84
1952286,Jhaemi Willens,Acting,0.6
19851,Armand Schultz,Acting,3.164
1226057,Cameron Watson,Acting,0.6
1786366,Robertson Dean,Acting,0.637
78151,Ray Proscia,Acting,7.274
33835,Tim Hopper,Acting,3.338
3128,Alicia Witt,Acting,20.879
3351640,Carolyn Byrne,Acting,0.6
1218116,Mark Pinter,Acting,0.796
2277605,Jeff Weiss,Acting,0.636
101781,James Murtaugh,Acting,2.664
3351645,Bobby Walsh,Acting,0.6
5382,Stacey Sher,Production,2.002
3351647,Fred Schruers,Acting,0.6
3351648,Jessica Siemens,Acting,0.98
227867,Julia Carothers Hughes,Acting,0.666
3351650,Holly Raye,Acting,0.6
3351651,Marty Collins,Acting,0.6
156283,Mark Bramhall,Acting,1.946
3351653,Jack Hall,Acting,0.6
3210971,David Lewison,Acting,0.6
159381,Jennifer Griffin,Acting,1.926
3351655,Adam LeGrant,Acting,0.6
3351656,John Kepley,Acting,0.6
83106,Robin Van Sharner,Acting,0.6
42956,Laurel Wiley,Acting,2.981
1233908,Nicole Taylor Hart,Acting,0.6
3351657,Jennifer Marie Kelley,Acting,0.6
3351658,Erin McElmurry,Acting,0.6
15901,Jonathan Sanger,Directing,4.249
89455,Tommy Lee,Acting,4.449
2782909,Paul Haggar,Sound,0.6
1554796,Randy Woodside,Lighting,1.266
3351660,Robert F. Harrison,Acting,0.6
2305887,Carly Starr Brullo Niles,Directing,0.6
1234757,Jane Pratt,Acting,0.962
3095529,Patrick McMullen,Acting,0.6
3351661,Steven Colvin,Acting,0.6
3351662,Cindy Crowe,Acting,0.6
1202097,Michael G. Kehoe,Directing,1.072
2420088,Danielle Wolff,Writing,0.659
63537,Scotch Ellis Loring,Acting,3.255
3317793,Curt Skaggs,Acting,0.6
3351664,Lori Lezama,Acting,0.6
2829144,Todd Harrison,Acting,0.6
155950,Jennifer Aspen,Acting,8.31
1899340,Celina Belizan,Acting,0.6
3167185,Craig Callow,Acting,0.605
2512037,Christie Campagna,Acting,0.6
100960,Jean Carol,Acting,2.225
2513655,Tony Collucci,Acting,0.6
2455030,Janine Foster,Acting,0.6
579282,Zach Hudson,Crew,1.084
1507141,Ryan Keating,Crew,1.018
1514192,Zachary Lee,Acting,0.6
1228934,Roger Lim,Acting,1.057
155700,Tara Lipinski,Acting,0.613
1807141,Christy Meyers,Acting,1.39
109762,Jan Munroe,Acting,1.367
1411488,Marie Paquim,Acting,1.641
2300884,Ronald Rand,Acting,1.4
1693813,Tasha Tae,Acting,0.6
71708,Bryan Todd,Production,0.98
63783,Christie Will,Directing,5.037
19974,Greg Germann,Acting,9.877
16858,Lauren Graham,Acting,8.693
19975,Michael Rosenbaum,Acting,8.545
8924,Frank Langella,Acting,10.127
19976,Robert Joy,Acting,5.886
19979,June Carryl,Acting,2.396
19980,Kelvin Han Yee,Acting,3.629
19981,David Fine,Acting,1.699
1580344,Chuck Isen,Acting,0.6
19982,Diane Amos,Acting,1.387
3494230,Tom Bullock,Acting,0.6
3494235,Adele Proom,Acting,0.6
2011701,L. Peter Callender,Acting,0.6
19969,Pat O'Connor,Directing,3.807
20051,Alakina Mann,Acting,3.597
20052,James Bentley,Acting,5.903
58068,Fionnula Flanagan,Acting,8.824
20053,Eric Sykes,Acting,1.318
20054,Elaine Cassidy,Acting,4.949
20055,Renée Asherson,Acting,2.871
20059,Gordon Reid,Acting,1.523
20056,Keith Allen,Acting,10.022
20057,Michelle Fairley,Acting,20.998
20058,Alexander Vince,Acting,0.617
20060,Ricardo López,Acting,0.6
1500757,Aldo Grilo,Acting,0.6
19840,Alejandro Amenábar,Writing,4.175
5606,Sissy Spacek,Acting,17.275
20542,William Wise,Acting,1.67
20545,Justin Ashforth,Acting,1.606
4728,Kevin Chapman,Acting,6.11
20543,Frank T. Wells,Acting,0.6
20544,W. Clapham Murray,Acting,0.6
86169,Camden Munson,Acting,0.6
5047,Veronica Cartwright,Acting,8.973
5010,Todd Field,Directing,5.555
20511,Chris Barrie,Acting,2.974
7031,Julian Rhind-Tutt,Acting,9.067
20510,Richard Johnson,Acting,6.548
20509,Robert Phillips,Production,0.6
20512,Rachel Appleton,Acting,1.579
1371446,Henry Wyndham,Acting,0.98
1371452,David Cheung,Acting,1.4
1371450,Ayla Amiral,Acting,0.6
1227314,Ozzie Yue,Acting,0.771
1371453,Wai-Keat Lau,Acting,0.6
1371454,Stephanie Burns,Acting,0.6
90764,Richenda Carey,Acting,0.863
1371455,Sylvano Clarke,Acting,0.6
69471,Olegar Fedoro,Acting,1.06
129840,Anna Maria Everett,Acting,2.093
2535201,Gary Bunn,Art,0.904
1283832,Steve Darts,Production,0.652
1390394,James Embree,Crew,2.21
3679522,Prince Thompson Iyamu,Acting,1.4
3125244,Aidan Harrington,Acting,0.6
589666,John Ioannou,Acting,1.22
1230490,Sonny Caldinez,Acting,1.647
4211521,Ray Donn,Acting,0.6
12786,Simon West,Directing,5.043
20746,Justin Chambers,Acting,10.56
20747,Joanna Gleason,Acting,4.38
20748,Lou Myers,Acting,1.463
20749,Charles Kimbrough,Acting,3.682
20751,Bridgette Wilson-Sampras,Acting,14.563
20752,Alex Rocco,Acting,4.563
11794,Frances Bay,Acting,2.294
20754,Philip Pavel,Acting,1.441
13923,Fabiana Udenio,Acting,18.738
20755,Natalia Safran,Acting,5.566
20739,Adam Shankman,Directing,8.011
10860,Jessica Biel,Acting,26.804
6197,Brian Dennehy,Acting,14.773
48012,Jason Gedrick,Acting,10.236
328,Brittany Murphy,Acting,17.251
46772,Marc Blucas,Acting,13.143
18975,Wilmer Valderrama,Acting,13.598
120995,Corey Pearson,Acting,1.514
80777,Cedric Pendleton,Acting,1.4
32458,Gabriel Mann,Acting,9.912
1962579,Susan Gardner,Acting,1.186
181836,Jed Rhein,Acting,1.111
1219050,Hank Aaron,Acting,2.418
174093,Traci Dinwiddie,Acting,10.507
1361515,Randi Layne,Acting,0.6
1741409,Mark Robert Ellis,Acting,4.509
1411154,Tim Lucason,Acting,0.6
1433332,Tammy Arnold,Acting,1.414
88677,Nikki Griffin,Acting,3.585
1534853,Kelly Cole Childers,Acting,0.694
58733,Jason Davis,Acting,2.836
951120,Robert Harris,Acting,0.828
53178,Michael Tollin,Directing,2.37
7248,Cliff Curtis,Acting,13.99
2041,Dr. Dre,Acting,2.149
19767,Snoop Dogg,Acting,9.051
60560,Macy Gray,Acting,2.916
6281,Charlotte Ayanna,Acting,9.556
113387,Jaime Gomez,Acting,3.987
58650,Raymond Cruz,Acting,10.063
53250,Samantha Esteban,Acting,2.299
2019595,Richard Browner,Acting,0.6
3037293,Ronald Ellis,Acting,0.6
3037294,William English,Acting,0.6
1449364,Kyjel N. Jolly,Acting,2.765
3037295,Janeen Krikorian,Acting,0.6
3037296,Princera Lee,Acting,0.6
104380,Seidy López,Acting,3.158
3037297,Robert Leon,Acting,0.6
3037298,Kenneth Allen Madden,Acting,0.6
3037299,Chris Patterson,Acting,0.6
1390529,Rudy Perez,Crew,0.635
3037301,Darrell Sellers,Acting,0.6
1798470,Ben Skorstad,Crew,1.61
55394,Cle Shaheed Sloan,Acting,4.256
3037302,Brett Sorenson,Acting,0.6
2021525,Abel Soto,Acting,0.6
42720,Will Stewart,Acting,1.148
77278,Denzel Whitaker,Acting,5.767
